name,owner,url,stars,age_days,merged_prs,total_releases,days_since_update,primary_language,total_issues,closed_issues,closed_issues_ratio,forks,description
cli,cli,https://github.com/cli/cli,40512,2161,2614,175,0,Go,5181,4344,0.8384481760277939,7014,GitHub’s official command line tool
fastlane,fastlane,https://github.com/fastlane/fastlane,40469,3927,6234,552,26,Ruby,13182,12494,0.9478076164466697,5928,🚀 The easiest way to automate building and releasing your iOS and Android apps
fanqiang,bannedbook,https://github.com/bannedbook/fanqiang,40367,3884,3,3,2,Kotlin,796,467,0.5866834170854272,7380,翻墙-科学上网
mitmproxy,mitmproxy,https://github.com/mitmproxy/mitmproxy,40352,5677,2651,77,3,Python,3567,3228,0.9049621530698065,4285,An interactive TLS-capable intercepting HTTP proxy for penetration testers and software developers.
cheat.sh,chubin,https://github.com/chubin/cheat.sh,40135,3040,129,0,25,Python,259,133,0.5135135135135135,1866,the only cheat sheet you need
pure-bash-bible,dylanaraps,https://github.com/dylanaraps/pure-bash-bible,40084,2638,28,0,644,Shell,77,33,0.42857142857142855,3566,📖 A collection of pure bash alternatives to external processes.
penpot,penpot,https://github.com/penpot/penpot,40079,3535,4577,60,0,Clojure,1929,1437,0.744945567651633,2175,Penpot: The open-source design tool for design and code collaboration
tabler,tabler,https://github.com/tabler/tabler,40005,2770,725,51,5,HTML,1092,1005,0.9203296703296703,4247,Tabler is free and open-source HTML Dashboard UI Kit built on Bootstrap
DeepSpeed,deepspeedai,https://github.com/deepspeedai/DeepSpeed,39966,2049,2760,98,0,Python,3190,2088,0.6545454545454545,4540,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and effective."
WeChatMsg,LC044,https://github.com/LC044/WeChatMsg,39949,965,62,0,129,Not specified,0,0,0,4441,
AI-For-Beginners,microsoft,https://github.com/microsoft/AI-For-Beginners,39939,1644,216,0,2,Jupyter Notebook,134,113,0.8432835820895522,7793,"12 Weeks, 24 Lessons, AI for All!"
zod,colinhacks,https://github.com/colinhacks/zod,39812,2005,853,185,0,TypeScript,2740,2551,0.9310218978102189,1588,TypeScript-first schema validation with static type inference
ai-hedge-fund,virattt,https://github.com/virattt/ai-hedge-fund,39738,277,34,0,1,Python,221,199,0.9004524886877828,7014,An AI Hedge Fund Team
helix,helix-editor,https://github.com/helix-editor/helix,39737,1919,4278,30,0,Rust,5405,4559,0.8434782608695652,3025,A post-modern modal text editor.
gradio,gradio-app,https://github.com/gradio-app/gradio,39716,2449,4768,1000,0,Python,5961,5527,0.9271934239221608,3042,"Build and share delightful machine learning apps, all in Python. 🌟 Star to support our work!"
legado,gedoor,https://github.com/gedoor/legado,39699,2295,1134,115,1,Kotlin,2987,2947,0.9866086374288584,4570,"Legado 3.0 Book Reader with powerful controls & full functions❤️阅读3.0, 阅读是一款可以自定义来源阅读网络内容的工具，为广大网络文学爱好者提供一种方便、快捷舒适的试读体验。"
awesome-remote-job,lukasz-madon,https://github.com/lukasz-madon/awesome-remote-job,39688,3896,592,0,34,Not specified,80,75,0.9375,4263,A curated list of awesome remote jobs and resources. Inspired by https://github.com/vinta/awesome-python
winutil,ChrisTitusTech,https://github.com/ChrisTitusTech/winutil,39681,1223,847,22,3,PowerShell,1912,1711,0.8948744769874477,2128,"Chris Titus Tech's Windows Utility - Install Programs, Tweaks, Fixes, and Updates"
50projects50days,bradtraversy,https://github.com/bradtraversy/50projects50days,39664,1751,44,0,188,CSS,0,0,0,9626,"50+ mini web projects using HTML, CSS & JS"
MoneyPrinterTurbo,harry0703,https://github.com/harry0703/MoneyPrinterTurbo,39643,540,136,9,83,Python,574,393,0.6846689895470384,5743,利用AI大模型，一键生成高清短视频 Generate short videos with one click using AI LLM.
slidev,slidevjs,https://github.com/slidevjs/slidev,39637,1592,711,394,13,TypeScript,1220,1074,0.8803278688524591,1645,Presentation Slides for Developers
chakra-ui,chakra-ui,https://github.com/chakra-ui/chakra-ui,39624,2208,2820,1000,0,TypeScript,4155,4155,1.0,3472,Chakra UI is a component system for building SaaS products with speed ⚡️
bert,google-research,https://github.com/google-research/bert,39476,2504,32,0,406,Python,1145,355,0.31004366812227074,9702,TensorFlow code and pre-trained models for BERT
fd,sharkdp,https://github.com/sharkdp/fd,39468,3038,657,41,0,Rust,919,788,0.8574537540805223,919,"A simple, fast and user-friendly alternative to 'find'"
wrk,wg,https://github.com/wg/wrk,39439,4914,0,0,612,C,406,262,0.645320197044335,3015,Modern HTTP benchmarking tool
upscayl,upscayl,https://github.com/upscayl/upscayl,39430,1130,100,29,3,TypeScript,957,898,0.9383490073145245,1827,"🆙 Upscayl - #1 Free and Open Source AI Image Upscaler for Linux, MacOS and Windows."
zju-icicles,QSCTech,https://github.com/QSCTech/zju-icicles,39421,3353,224,0,71,HTML,78,69,0.8846153846153846,9560,浙江大学课程攻略共享计划
php-src,php,https://github.com/php/php-src,39415,5192,4305,25,0,C,4364,3527,0.8082034830430798,7932,The PHP Interpreter
esbuild,evanw,https://github.com/evanw/esbuild,39276,3367,246,301,8,Go,3765,3251,0.8634794156706508,1235,An extremely fast bundler for the web
Deep-Learning-Papers-Reading-Roadmap,floodsung,https://github.com/floodsung/Deep-Learning-Papers-Reading-Roadmap,39255,3245,28,0,1010,Python,57,5,0.08771929824561403,7344,Deep Learning papers reading roadmap for anyone who are eager to learn this amazing tech!
English-level-up-tips,byoungd,https://github.com/byoungd/English-level-up-tips,39255,3017,26,0,416,HTML,101,72,0.7128712871287128,4229,An advanced guide to learn English which might benefit you a lot 🎉 .  离谱的英语学习指南/英语学习教程。
mem0,mem0ai,https://github.com/mem0ai/mem0,39248,805,1687,265,0,Python,1116,762,0.6827956989247311,4108,Universal memory layer for AI Agents; Announcing OpenMemory MCP - local and secure memory management.
video.js,videojs,https://github.com/videojs/video.js,39090,5590,1801,332,32,JavaScript,5385,4807,0.8926648096564531,7513,Video.js - open source HTML5 video player
FastChat,lm-sys,https://github.com/lm-sys/FastChat,39055,898,849,14,92,Python,1901,1066,0.560757496054708,4743,"An open platform for training, serving, and evaluating large language models. Release repo for Vicuna and Chatbot Arena."
pandoc,jgm,https://github.com/jgm/pandoc,39046,5645,1693,147,0,Haskell,7999,7030,0.8788598574821853,3614,Universal markup converter
materialize,Dogfalo,https://github.com/Dogfalo/materialize,38975,4008,449,41,23,JavaScript,5222,4599,0.8806970509383378,4697,"Materialize, a CSS Framework based on Material Design"
tidb,pingcap,https://github.com/pingcap/tidb,38973,3649,33175,210,0,Go,21361,17288,0.809325406113946,6008,"TiDB - the open-source, cloud-native, distributed SQL database designed for modern applications."
vim,vim,https://github.com/vim/vim,38874,3668,440,0,0,Vim Script,8957,7446,0.8313051244836441,5801,The official Vim repository
chatgpt-on-wechat,zhayujie,https://github.com/zhayujie/chatgpt-on-wechat,38798,1122,261,63,25,Python,2002,1699,0.8486513486513486,9405,基于大模型搭建的聊天机器人，同时支持 微信公众号、企业微信应用、飞书、钉钉 等接入，可选择ChatGPT/Claude/DeepSeek/文心一言/讯飞星火/通义千问/ Gemini/GLM-4/Kimi/LinkAI，能处理文本、语音和图片，访问操作系统和互联网，支持基于自有知识库进行定制企业智能客服。
gorm,go-gorm,https://github.com/go-gorm/gorm,38796,4330,755,6,5,Go,6007,5550,0.923922090893957,4095,"The fantastic ORM library for Golang, aims to be developer friendly"
tmux,tmux,https://github.com/tmux/tmux,38768,3744,1,37,0,C,3727,3672,0.9852428226455594,2256,tmux source code
ray,ray-project,https://github.com/ray-project/ray,38753,3234,27345,109,0,Python,21020,18293,0.8702664129400571,6757,Ray is an AI compute engine. Ray consists of a core distributed runtime and a set of AI Libraries for accelerating ML workloads.
remote-jobs,remoteintech,https://github.com/remoteintech/remote-jobs,38737,3612,1290,0,7,JavaScript,190,170,0.8947368421052632,3759,A list of semi to fully remote-friendly companies (jobs) in tech.
curl,curl,https://github.com/curl/curl,38698,5647,198,91,0,C,5167,5159,0.998451712792723,6840,"A command line tool and library for transferring data with URL syntax, supporting DICT, FILE, FTP, FTPS, GOPHER, GOPHERS, HTTP, HTTPS, IMAP, IMAPS, LDAP, LDAPS, MQTT, POP3, POP3S, RTMP, RTMPS, RTSP, SCP, SFTP, SMB, SMBS, SMTP, SMTPS, TELNET, TFTP, WS and WSS. libcurl offers a myriad of powerful features"
aria2,aria2,https://github.com/aria2/aria2,38621,5393,253,24,15,C++,1892,824,0.4355179704016913,3742,"aria2 is a lightweight multi-protocol & multi-source, cross platform download utility operated in command-line. It supports HTTP/HTTPS, FTP, SFTP, BitTorrent and Metalink."
RSSHub,DIYgod,https://github.com/DIYgod/RSSHub,38570,2710,11110,0,0,TypeScript,6107,5749,0.9413787457016538,8485,🧡 Everything is RSSible
plane,makeplane,https://github.com/makeplane/plane,38511,1018,5659,48,0,TypeScript,1325,874,0.659622641509434,2651,"🔥 🔥 🔥 Open Source JIRA, Linear, Monday, and Asana Alternative. Plane helps you track your issues, epics, and cycles the easiest way on the planet."
daisyui,saadeghi,https://github.com/saadeghi/daisyui,38503,1739,434,112,0,Svelte,1981,1945,0.9818273599192328,1529,"🌼 🌼 🌼 🌼 🌼  The most popular, free and open-source Tailwind CSS component library"
styleguide,google,https://github.com/google/styleguide,38477,3758,194,0,33,HTML,355,239,0.6732394366197183,13006,Style guides for Google-originated open-source projects
bark,suno-ai,https://github.com/suno-ai/bark,38437,879,19,0,379,Jupyter Notebook,470,239,0.5085106382978724,4602,🔊 Text-Prompted Generative Audio Model
Files,files-community,https://github.com/files-community/Files,38416,2433,5350,124,0,C#,10621,10122,0.9530176066283778,2405,A modern file manager that helps users organize their files and folders.
quivr,QuivrHQ,https://github.com/QuivrHQ/quivr,38374,844,1819,354,55,Python,1535,1533,0.9986970684039088,3669,"Opiniated RAG for integrating GenAI in your apps 🧠   Focus on your product rather than the RAG. Easy integration in existing products with customisation!  Any LLM: GPT4, Groq, Llama. Any Vectorstore: PGVector, Faiss. Any Files. Anyway you want. "
logseq,logseq,https://github.com/logseq/logseq,38372,1929,3068,150,0,Clojure,7928,6724,0.8481331987891019,2287,"A privacy-first, open-source platform for knowledge management and collaboration. Download link:  http://github.com/logseq/logseq/releases. roadmap: http://trello.com/b/8txSM12G/roadmap"
trpc,trpc,https://github.com/trpc/trpc,38371,1872,3712,218,2,TypeScript,1286,1139,0.885692068429238,1406,🧙‍♀️  Move Fast and Break Nothing. End-to-end typesafe APIs made easy. 
phaser,phaserjs,https://github.com/phaserjs/phaser,38332,4526,1729,172,11,JavaScript,4554,4474,0.9824330259112868,7121,"Phaser is a fun, free and fast 2D game framework for making HTML5 games for desktop and mobile web browsers, supporting Canvas and WebGL rendering."
photoprism,photoprism,https://github.com/photoprism/photoprism,38274,2775,814,78,0,Go,2386,1961,0.8218776194467728,2133,AI-Powered Photos App for the Decentralized Web 🌈💎✨
free,freefq,https://github.com/freefq/free,38133,1913,0,0,378,Not specified,738,219,0.2967479674796748,5701,翻墙、免费翻墙、免费科学上网、免费节点、免费梯子、免费ss/v2ray/trojan节点、蓝灯、谷歌商店、翻墙梯子
MPAndroidChart,PhilJay,https://github.com/PhilJay/MPAndroidChart,38109,4148,191,44,89,Java,4964,2899,0.5840048348106366,9053,"A powerful 🚀 Android chart view / graph view library, supporting line- bar- pie- radar- bubble- and candlestick charts as well as scaling, panning and animations."
impress.js,impress,https://github.com/impress/impress.js,38089,4997,120,15,27,JavaScript,483,431,0.8923395445134575,6643,It's a presentation framework based on the power of CSS3 transforms and transitions in modern browsers and inspired by the idea behind prezi.com.
leveldb,google,https://github.com/google/leveldb,38075,4024,64,21,215,C++,777,537,0.6911196911196911,8057,LevelDB is a fast key-value storage library written at Google that provides an ordered mapping from string keys to string values.
codex,openai,https://github.com/openai/codex,38073,142,1033,101,0,Rust,1215,714,0.5876543209876544,4403,Lightweight coding agent that runs in your terminal
shellcheck,koalaman,https://github.com/koalaman/shellcheck,38030,4672,306,30,21,Haskell,2856,1720,0.6022408963585434,1852,"ShellCheck, a static analysis tool for shell scripts"
preact,preactjs,https://github.com/preactjs/preact,37923,3644,1928,231,0,JavaScript,1898,1842,0.9704952581664911,2019,⚛️ Fast 3kB React alternative with the same modern API. Components & Virtual DOM.
ccxt,ccxt,https://github.com/ccxt/ccxt,37884,3033,13396,174,0,Python,10934,10106,0.9242729101884032,8141,A JavaScript / TypeScript / Python / C# / PHP / Go cryptocurrency trading API with support for more than 100 bitcoin/altcoin exchanges
appsmith,appsmithorg,https://github.com/appsmithorg/appsmith,37842,1890,13949,290,0,TypeScript,23578,19229,0.8155483925693443,4209,"Platform to build admin panels, internal tools, and dashboards. Integrates with 25+ databases and any API."
cal.com,calcom,https://github.com/calcom/cal.com,37839,1625,10657,519,0,TypeScript,8154,7018,0.8606818739269071,10392,Scheduling infrastructure for absolutely everyone.
Awesome-Design-Tools,goabstract,https://github.com/goabstract/Awesome-Design-Tools,37769,2394,283,0,401,JavaScript,45,25,0.5555555555555556,2151,The best design tools and plugins for everything 👉
system-design,karanpratapsingh,https://github.com/karanpratapsingh/system-design,37720,1114,11,0,510,Not specified,22,21,0.9545454545454546,4563,Learn how to design systems at scale and prepare for system design interviews
ChatTTS,2noise,https://github.com/2noise/ChatTTS,37712,463,215,6,58,Python,656,591,0.9009146341463414,4079,A generative speech model for daily dialogue.
novu,novuhq,https://github.com/novuhq/novu,37696,1468,6066,54,0,TypeScript,1623,1497,0.922365988909427,4110,"The open-source notification Inbox infrastructure. E-mail, SMS, Push and Slack Integrations."
Free-Certifications,cloudcommunity,https://github.com/cloudcommunity/Free-Certifications,37658,1859,114,0,42,Not specified,107,69,0.6448598130841121,2572,A curated list of free courses with certifications. Also available at https://free-certifications.com/
python-cheatsheet,gto76,https://github.com/gto76/python-cheatsheet,37628,2777,14,0,33,Python,65,60,0.9230769230769231,6660,Comprehensive Python Cheatsheet
jan,menloresearch,https://github.com/menloresearch/jan,37612,747,2702,88,0,TypeScript,2892,2742,0.9481327800829875,2222,Jan is an open source alternative to ChatGPT that runs 100% offline on your computer
fiber,gofiber,https://github.com/gofiber/fiber,37544,2056,1824,128,0,Go,1572,1496,0.9516539440203562,1855,⚡️ Express inspired web framework written in Go
freecodecamp.cn,FreeCodeCampChina,https://github.com/FreeCodeCampChina/freecodecamp.cn,37485,3259,55,0,779,CSS,586,445,0.7593856655290102,1393,FCC China open source codebase and curriculum. Learn to code and help nonprofits.
ant-design-pro,ant-design,https://github.com/ant-design/ant-design-pro,37476,2930,1010,26,8,TypeScript,9758,9602,0.9840131174420987,8208,👨🏻‍💻👩🏻‍💻 Use Ant Design like a Pro!
docling,docling-project,https://github.com/docling-project/docling,37467,420,534,120,0,Python,1141,635,0.5565293602103418,2591,Get your documents ready for gen AI
Open-Assistant,LAION-AI,https://github.com/LAION-AI/Open-Assistant,37458,994,1613,127,381,Python,1646,1419,0.862089914945322,3294,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so."
data-engineer-handbook,DataExpert-io,https://github.com/DataExpert-io/data-engineer-handbook,37425,653,171,0,15,Jupyter Notebook,77,64,0.8311688311688312,7179,This is a repo with links to everything you'd ever want to learn about data engineering
full-stack-fastapi-template,fastapi,https://github.com/fastapi/full-stack-fastapi-template,37383,2383,412,10,3,TypeScript,430,377,0.8767441860465116,7110,"Full stack, modern web application template. Using FastAPI, React, SQLModel, PostgreSQL, Docker, GitHub Actions, automatic HTTPS and more."
devdocs,freeCodeCamp,https://github.com/freeCodeCamp/devdocs,37274,4331,928,0,1,Ruby,1233,1042,0.8450932684509327,2478,API Documentation Browser
payload,payloadcms,https://github.com/payloadcms/payload,37268,1701,5858,523,0,TypeScript,3777,3389,0.8972729679639926,2862,"Payload is the open-source, fullstack Next.js framework, giving you instant backend superpowers. Get a full TypeScript backend and admin panel instantly. Use Payload as a headless CMS or for building powerful applications."
lapce,lapce,https://github.com/lapce/lapce,37265,2765,1171,33,0,Rust,1979,1179,0.595755432036382,1179,Lightning-fast and Powerful Code Editor written in Rust
tutorials,eugenp,https://github.com/eugenp/tutorials,37244,4509,13395,0,0,Java,789,772,0.9784537389100126,54145,Getting Started with Spring Boot 3: 
istio,istio,https://github.com/istio/istio,37205,3210,28491,393,0,Go,21189,20738,0.9787153711831611,8053,"Connect, secure, control, and observe services."
tesseract.js,naptha,https://github.com/naptha/tesseract.js,37168,3723,196,56,5,JavaScript,727,696,0.9573590096286108,2335,Pure Javascript OCR for more than 100 Languages 📖🎉🖥
aider,Aider-AI,https://github.com/Aider-AI/aider,37145,847,264,93,0,Python,3708,2696,0.727076591154261,3440,aider is AI pair programming in your terminal
insomnia,Kong,https://github.com/Kong/insomnia,37062,3419,3378,528,0,TypeScript,3887,3201,0.8235142783637767,2125,"The open-source, cross-platform API client for GraphQL, REST, WebSockets, SSE and gRPC. With Cloud, Local and Git storage."
GFPGAN,TencentARC,https://github.com/TencentARC/GFPGAN,37044,1628,14,8,403,Python,500,134,0.268,6184,GFPGAN aims at developing Practical Algorithms for Real-world Face Restoration.
aspnetcore,dotnet,https://github.com/dotnet/aspnetcore,37034,4193,17807,258,0,C#,37668,34178,0.9073484124455772,10431,"ASP.NET Core is a cross-platform .NET framework for building modern cloud-based web applications on Windows, Mac, or Linux."
wtfjs,denysdovhan,https://github.com/denysdovhan/wtfjs,37016,2972,125,25,168,JavaScript,117,95,0.811965811965812,2652,🤪 A list of funny and tricky JavaScript examples
googletest,google,https://github.com/google/googletest,36984,3689,813,11,0,C++,2324,1980,0.8519793459552496,10502,GoogleTest - Google Testing and Mocking Framework
interview_internal_reference,0voice,https://github.com/0voice/interview_internal_reference,36983,2276,35,0,470,Python,49,19,0.3877551020408163,9448,2023年最新总结，阿里，腾讯，百度，美团，头条等技术面试题目，以及答案，专家出题人分析汇总。
siyuan,siyuan-note,https://github.com/siyuan-note/siyuan,36972,1829,491,815,0,TypeScript,14995,14589,0.9729243081027009,2283,"A privacy-first, self-hosted, fully open source personal knowledge management software, written in typescript and golang."
docs,inkonchain,https://github.com/inkonchain/docs,36940,483,393,0,8,MDX,33,13,0.3939393939393939,417,Ink Documentation
milvus,milvus-io,https://github.com/milvus-io/milvus,36927,2178,22866,131,0,Go,14115,13494,0.9560042507970244,3371,"Milvus is a high-performance, cloud-native vector database built for scalable vector ANN search"
node,inkonchain,https://github.com/inkonchain/node,36903,477,35,6,41,Shell,24,13,0.5416666666666666,601,How to run an Ink Node
crewAI,crewAIInc,https://github.com/crewAIInc/crewAI,36896,676,958,100,0,Python,1500,1445,0.9633333333333334,4914,"Framework for orchestrating role-playing, autonomous AI agents. By fostering collaborative intelligence, CrewAI empowers agents to work together seamlessly, tackling complex tasks."
faiss,facebookresearch,https://github.com/facebookresearch/faiss,36885,3129,137,20,0,C++,2675,2446,0.914392523364486,4016,A library for efficient similarity search and clustering of dense vectors.
taro,NervJS,https://github.com/NervJS/taro,36875,2704,3403,201,0,TypeScript,12598,11061,0.8779965073821241,4862,开放式跨端跨框架解决方案，支持使用 React/Vue 等框架来开发微信/京东/百度/支付宝/字节跳动/ QQ 小程序/H5/React Native 等应用。  https://taro.zone/
ink-kit,inkonchain,https://github.com/inkonchain/ink-kit,36813,302,90,0,41,TypeScript,5,3,0.6,410,"Onchain-focused SDK with ready-to-use templates, themes, and magical animated components ✨"
halo,halo-dev,https://github.com/halo-dev/halo,36795,2722,2618,226,0,Java,4331,4029,0.9302701454629416,10057,强大易用的开源建站工具。
interview,huihut,https://github.com/huihut/interview,36719,2762,36,0,9,C++,66,65,0.9848484848484849,8100,"📚 C/C++ 技术面试基础知识总结，包括语言、程序库、数据结构、算法、系统、网络、链接装载库等知识及面试经验、招聘、内推等信息。This repository is a summary of the basic knowledge of recruiting job seekers and beginners in the direction of C/C++ technology, including language, program library, data structure, algorithm, system, network, link loading library, interview experience, recruitment, recommendation, etc."
deeplearningbook-chinese,exacity,https://github.com/exacity/deeplearningbook-chinese,36707,3191,16,7,2100,TeX,203,139,0.6847290640394089,9164,Deep Learning Book Chinese Translation
v,vlang,https://github.com/vlang/v,36686,2398,12305,276,0,V,9718,8625,0.8875282980037045,2200,"Simple, fast, safe, compiled language for developing maintainable software. Compiles itself in <1s with zero library dependencies. Supports automatic C => V translation. https://vlang.io"
arthas,alibaba,https://github.com/alibaba/arthas,36674,2561,541,59,4,Java,2096,1723,0.8220419847328244,7576,Alibaba Java Diagnostic Tool Arthas/Alibaba Java诊断利器Arthas
JavaFamily,AobingJava,https://github.com/AobingJava/JavaFamily,36624,2121,2,0,363,Not specified,65,60,0.9230769230769231,7801,【Java面试+Java学习指南】 一份涵盖大部分Java程序员所需要掌握的核心知识。
MockingBird,babysor,https://github.com/babysor/MockingBird,36602,1487,80,1,291,Python,888,412,0.46396396396396394,5259,🚀AI拟声: 5秒内克隆您的声音并生成任意语音内容 Clone a voice in 5 seconds to generate arbitrary speech in real-time
bruno,usebruno,https://github.com/usebruno/bruno,36597,1071,1298,141,0,JavaScript,3091,1880,0.6082174053704302,1824,Opensource IDE For Exploring and Testing API's (lightweight alternative to Postman/Insomnia)
wtfpython,satwikkansal,https://github.com/satwikkansal/wtfpython,36594,2927,113,2,115,Python,223,157,0.7040358744394619,2669,What the f*ck Python? 😱
HEU_KMS_Activator,zbezj,https://github.com/zbezj/HEU_KMS_Activator,36570,2263,0,48,14,Not specified,183,28,0.15300546448087432,3565,
MediaCrawler,NanmiCoder,https://github.com/NanmiCoder/MediaCrawler,36529,816,101,0,0,Python,494,394,0.7975708502024291,8456,小红书笔记 | 评论爬虫、抖音视频 | 评论爬虫、快手视频 | 评论爬虫、B 站视频 ｜ 评论爬虫、微博帖子 ｜ 评论爬虫、百度贴吧帖子 ｜ 百度贴吧评论回复爬虫  | 知乎问答文章｜评论爬虫
cli,httpie,https://github.com/httpie/cli,36499,4938,406,47,259,Python,902,722,0.8004434589800443,3759,"🥧 HTTPie CLI  — modern, user-friendly command-line HTTP client for the API era. JSON support, colors, sessions, downloads, plugins & more."
chatbox,chatboxai,https://github.com/chatboxai/chatbox,36446,911,71,47,13,TypeScript,2284,1446,0.6330998248686515,3503,"User-friendly Desktop Client App for AI Models/LLMs (GPT, Claude, Gemini, Ollama...)"
gym,openai,https://github.com/openai/gym,36446,3415,998,19,326,Python,1838,1726,0.9390642002176278,8688,A toolkit for developing and comparing reinforcement learning algorithms.
Umi-OCR,hiroi-sora,https://github.com/hiroi-sora/Umi-OCR,36396,1254,56,31,94,Python,784,512,0.6530612244897959,3598,"OCR software, free and offline. 开源、免费的离线OCR软件。支持截屏/批量导入图片，PDF文档识别，排除水印/页眉页脚，扫描/生成二维码。内置多国语言库。"
ToolJet,ToolJet,https://github.com/ToolJet/ToolJet,36394,1617,6705,325,0,JavaScript,5006,4377,0.8743507790651218,4730,"Low-code platform for building business applications. Connect to databases, cloud storages, GraphQL, API endpoints, Airtable, Google sheets, OpenAI, etc and build apps using drag and drop application builder. Built using JavaScript/TypeScript. 🚀"
google-research,google-research,https://github.com/google-research/google-research,36280,2525,29,0,4,Jupyter Notebook,1403,343,0.2444761225944405,8168,Google Research
nushell,nushell,https://github.com/nushell/nushell,36273,2307,7919,111,0,Rust,6663,5220,0.7834308869878434,1913,A new type of shell
metasploit-framework,rapid7,https://github.com/rapid7/metasploit-framework,36267,5117,11357,0,0,Ruby,6282,5844,0.9302769818529131,14474,Metasploit Framework
og-aws,open-guides,https://github.com/open-guides/og-aws,36226,3338,498,0,382,Shell,227,87,0.3832599118942731,3898,📙 Amazon Web Services — a practical guide
date-fns,date-fns,https://github.com/date-fns/date-fns,36083,3984,1068,122,19,TypeScript,1999,1368,0.6843421710855427,1845,⏳ Modern JavaScript date utility library ⌛️
shadowsocks-android,shadowsocks,https://github.com/shadowsocks/shadowsocks-android,36080,4643,256,185,52,Kotlin,2505,2457,0.9808383233532935,11550,A shadowsocks client for Android
compose,docker,https://github.com/docker/compose,36078,4285,3556,263,0,Go,8123,8052,0.9912593869260126,5499,Define and run multi-container applications with Docker
manifesto,opentofu,https://github.com/opentofu/manifesto,36078,751,765,0,168,HTML,26,14,0.5384615384615384,1068,The OpenTF Manifesto expresses concern over HashiCorp's switch of the Terraform license from open-source to the Business Source License (BSL) and calls for the tool's return to a truly open-source license.
ai-agents-for-beginners,microsoft,https://github.com/microsoft/ai-agents-for-beginners,36030,278,174,0,3,Jupyter Notebook,67,58,0.8656716417910447,11668,11 Lessons to Get Started Building AI Agents
lerna,lerna,https://github.com/lerna/lerna,36018,3560,997,244,27,TypeScript,2678,2277,0.8502613890963405,2273,"Lerna is a fast, modern build system for managing and publishing multiple JavaScript/TypeScript packages from the same repository."
Langchain-Chatchat,chatchat-space,https://github.com/chatchat-space/Langchain-Chatchat,35998,886,615,31,161,TypeScript,4189,4090,0.9763666746240153,6013,"Langchain-Chatchat（原Langchain-ChatGLM）基于 Langchain 与 ChatGLM, Qwen 与 Llama 等语言模型的 RAG 与 Agent 应用 | Langchain-Chatchat (formerly langchain-ChatGLM), local knowledge based LLM (like ChatGLM, Qwen and Llama) RAG and Agent app with langchain "
cobalt,imputnet,https://github.com/imputnet/cobalt,35973,1152,243,0,4,Svelte,945,779,0.8243386243386244,2996,best way to save what you love
puter,HeyPuter,https://github.com/HeyPuter/puter,35936,548,601,8,2,JavaScript,702,531,0.7564102564102564,2771,"🌐 The Internet OS! Free, Open-Source, and Self-Hostable."
desktop,zen-browser,https://github.com/zen-browser/desktop,35907,524,504,119,0,C++,7070,6643,0.9396039603960396,1058,Welcome to a calmer internet
DragGAN,XingangPan,https://github.com/XingangPan/DragGAN,35906,838,18,0,472,Python,191,46,0.24083769633507854,3438,Official Code for DragGAN (SIGGRAPH 2023)
sheetjs,SheetJS,https://github.com/SheetJS/sheetjs,35890,4656,106,0,502,Not specified,2386,2267,0.9501257334450964,8001,📗 SheetJS Spreadsheet Data Toolkit -- New home https://git.sheetjs.com/SheetJS/sheetjs
955.WLB,formulahendry,https://github.com/formulahendry/955.WLB,35876,2351,18,0,211,Not specified,263,82,0.311787072243346,1762,955 不加班的公司名单 - 工作 955，work–life balance (工作与生活的平衡)
hello-algorithm,geekxh,https://github.com/geekxh/hello-algorithm,35755,1922,26,0,812,Java,44,33,0.75,6469,🌍 针对小白的算法训练 | 包括四部分：①.大厂面经 ②.力扣图解  ③.千本开源电子书 ④.百张技术思维导图（项目花了上百小时，希望可以点 star 支持，🌹感谢~）推荐免费ChatGPT使用网站
typeorm,typeorm,https://github.com/typeorm/typeorm,35740,3473,2179,38,3,TypeScript,8409,6060,0.720656439529076,6437,"ORM for TypeScript and JavaScript. Supports MySQL, PostgreSQL, MariaDB, SQLite, MS SQL Server, Oracle, SAP Hana, WebSQL databases. Works in NodeJS, Browser, Ionic, Cordova and Electron platforms."
carbon,carbon-app,https://github.com/carbon-app/carbon,35666,3000,668,215,3,JavaScript,687,627,0.9126637554585153,1962,:black_heart: Create and share beautiful images of your source code
koa,koajs,https://github.com/koajs/koa,35615,4427,522,9,10,JavaScript,926,909,0.9816414686825053,3221,Expressive middleware for node.js using ES2017 async functions
engineering-blogs,kilimchoi,https://github.com/kilimchoi/engineering-blogs,35592,3734,681,0,377,Ruby,97,74,0.7628865979381443,1861,A curated list of engineering blogs
HanLP,hankcs,https://github.com/hankcs/HanLP,35568,3981,79,62,110,Python,1429,1421,0.9944016794961511,10756,中文分词 词性标注 命名实体识别 依存句法分析 成分句法分析 语义依存分析 语义角色标注 指代消解 风格转换 语义相似度 新词发现 关键词短语提取 自动摘要 文本分类聚类 拼音简繁转换 自然语言处理
mindsdb,mindsdb,https://github.com/mindsdb/mindsdb,35497,2588,5385,312,0,Python,4310,4265,0.9895591647331786,5734,AI Analytics Engine that can answer questions over large scale data. - The only MCP Server you'll ever need
